idx,keywords
11291,"['노', '리코', '미야', '아버지', '인생', '고모', '마사', '교수', '딸', '아내']"
11292,"['현수', '강남', '훈', '도인', '어머니', '정', '근방', '종', '봄', '그때', '악명', '이소룡', '학교']"
11293,"['뭉크', '망치', '할아버지', '힘', '에코', '크리스탈', '국의', '악당', '공주', '대결']"
11294,"['마술', '풍호', '게', '발견', '공연', '돈', '자신', '약속', '앞', '치성', '성장', '제일', '여비서', '동네', '입구', '회사', '병석', '마지막', '기대', '방해', '의', '재회', '양부', '선택', '마술', '한편', '동전', '기사', '속', '대신', '처지', '무대', '연습']"
11295,"['맥', '에선', '전수', '순간', '선수', '스승', '괴력', '감동', '여사', '모습']"
11296,"['멕시코', '인해', '과거', '죽음', '살', '문', '출발', '목숨', '게', '유괴', '보디가드', '해진', '유괴']"
11297,"['교육', '바람', '희망', '도움', '얌전', '전국', '바지', '옥탑방', '아파트', '자랑', '환경', '완벽']"
11298,"['난민', '기아', '파티장', '활동', '재단', '남편', '구호', '불화', '자선', '영국', '캠프']"
11299,"['관계', '의지', '삶', '손님', '결심', '요구', '결혼', '게', '일', '사랑']"
11300,"['사고방식', '뉴잉글랜드', '리에', '자신', '여자', '인생', '맥', '연애', '선율', '학기']"
11301,"['카', '아사', '오', '사무라이', '등장', '생각', '비행기', '장기', '가난', '오픈']"
11302,"['여행', '횡단', '칠레', '모터', '병', '로', '정부군', '마음', '콩고', '모두', '친구', '아내', '이야기', '산맥', '현명', '희망', '자격', '초대', '대륙', '모습', '열망', '시작', '꿈', '자신']"
11303,"['권투', '성기', '파', '입수', '조직', '기회', '관문', '증거', '인간', '형사', '대표', '시합', '목포', '종식', '인지']"
11304,"['에일리', '살인', '동생', '자살', '햇빛', '조숙', '냉대', '전전', '비와', '플로리다', '손', '가정환경', '거리', '뒷바라지', '우르', '남자']"
11305,"['친구', '선원', '피해', '밀항', '거물', '대립', '관계', '한', '배', '안']"
11306,"['경찰', '운명', '서로', '내부', '진영', '인', '침투', '삼합회', '조직', '자신', '스파이', '조사', '비극']"
11307,"['클로드', '칼', '날', '시체', '상태', '여성', '비밀', '난관', '사건', '다중']"
11308,"['탄생', '방향', '가야', '유머', '위기', '거부', '사진', '가족', '시작', '위험']"
11309,"['본즈', '부', '부족', '손', '카', '병원', '아들', '레', '도시', '토너먼트', '아이', '파렴치한', '매니저', '티', '골프', '여자친구', '돈', '자신', '도착', '여행', '왕위']"
11310,"['혁', '윤', '은', '민주', '채의', '자신', '마음', '얼마', '남지', '집', '인해', '민주', '오도', '가도', '국밥', '머리', '촬영', '연인', '사실', '정신', '여자', '취급', '위험', '간호', '곁', '심장', '지영', '오해', '스캔들', '사이에서', '몸', '상처', '말', '서경', '분노']"
11311,"['남자', '벨', '생기', '하루하루', '결혼', '부모', '사건', '사이', '집', '친구']"
11312,"['로라', '자신', '마르코', '진실', '사실', '여자', '아이', '수술', '자국', '흉터', '행복']"
11313,"['남편', '아내', '비평가', '인기', '누', '요가', '현실', '작품', '수난', '여인']"
11314,"['인생', '아내', '우상', '홀', '정신', '기본', '거물급', '사모님', '바람', '경찰서장', '노인', '자신', '체크', '입원', '면모', '판매', '제비', '여행']"
11315,"['배달', '일본', '최', '범수', '목숨', '힘', '안', '연명', '겨냥', '사무라이', '후예', '칠', '어둠', '이국', '머슴', '무도', '인간', '무예', '고수', '행적', '대결', '친구', '항공', '학교']"
11316,"['베니', '막강', '헬싱', '음모', '드라큘라', '악', '지상', '안나', '도착', '유일한', '소탕']"
11317,"['민재', '강사', '섭', '수진', '창', '정숙', '머슴', '지망', '마음', '서로', '이유', '마지막', '가족', '동']"
11318,"['영주', '회사', '인', '재민', '일', '휴대', '공장', '소식', '저녁', '식사', '전', '합병', '남은', '혼자', '전화']"
11319,"['마모루', '얼마', '집', '공장', '청년', '유지', '세탁', '꿈', '사인', '해고']"
11320,"['아이들', '테러리스트', '강제', '포고', '총', '국가', '학급', '크리스마스', '어른', '수도', '이내', '단정', '참가', '보트', '필사', '선전', '친구', '전국', '중학교', '아이', '리키']"
11321,"['왕자', '영희', '좌충우돌', '남동생', '연하', '철부지', '키스', '꽃', '사랑', '우']"
11322,"['레스터', '토니', '헌터', '이자', '댄서', '자신', '릴리', '한편', '동참', '약속']"
11323,"['미야', '모습', '내부', '살해', '시타', '마의', '이지', '유괴', '딸', '범인']"
11324,"['남자', '동료', '시간', '남자들', '속', '타', '쿠', '시작', '총구', '시체']"
11325,"['여자', '최고', '체포', '도망', '기술자', '환상', '사기', '사건', '사기', '결정']"
11326,"['베로니카', '기회', '까닭', '발탁', '여자', '아이', '공연', '자로', '사랑', '베']"
11327,"['아버지', '피폐', '진출', '이자', '해진', '축구', '선수', '심신', '시작', '역전']"
11328,"['사건', '수사', '대체', '문제', '특수부대', '명의', '요원', '운하', '미국', '구입', '담당', '일체', '생존자', '증언', '정글']"
11329,"['티', '제이크', '거구', '딸', '사건', '조사', '컴퓨터', '방콕', '납치', '사실']"
11330,"['미사끼', '성재', '자신', '지영', '목걸이', '모습', '운전', '규', '찬', '부탁', '우지', '한편', '포기', '동호회', '제주도', '회사', '시작', '앞', '당시', '음악', '작곡', '프로듀서', '교수', '샘플', '민', '석', '보기', '이야기', '일본', '선물', '용기', '발생', '뜻', '표절', '별']"
11331,"['레이', '코', '대학', '사이', '균열', '시절', '관계', '연기', '인해', '미국', '사랑']"
11332,"['보석', '담배', '경영', '자신', '유서', '큐', '현금', '도난', '만엔', '정부', '누드', '여자']"
11333,"['러시아', '자신', '연인', '요원', '전직', '스키', '하원', '부인', '음모', '사건']"
11334,"['코미디', '은둔', '갱', '잔학', '무도', '한', '정부', '학자', '재단', '속세']"
11335,"['삶', '요즘', '부모', '혼자', '가족', '남편', '결혼', '자', '아들', '속']"
11336,"['중국', '자신', '민국', '도움', '아침', '소매치기', '증오', '실수', '땅', '위기']"
11337,"['인해', '이후', '아이들', '주문', '교사', '저주', '인', '숙', '등장', '날']"
11338,"['이순신', '유정', '제독', '명나라', '매수', '장', '장수', '피해', '교', '죄', '조명', '전투', '전란', '막바지', '자존심', '선조', '패배']"
11339,"['여자', '오렌지', '아가씨', '드라마', '평생', '성공', '기획', '의도', '타이밍', '때']"
11340,"['자신', '과거', '다리', '세번', '도전', '남자', '옆', '게', '취직', '집']"
11341,"['수염', '신참', '돈', '이', '시가', '의사', '의료', '코', '서민', '에도']"
11342,"['재능', '셰어', '기겁', '성격', '생각', '도전', '인기', '최고', '모텔', '말', '계약', '동네', '헐리우드', '형제']"
11343,"['키', '나이', '자신', '시트', '카', '부족', '북미', '타나', '산', '동생', '변형', '큰형', '형제', '테', '도착', '몸', '무시', '대륙', '막내', '한편', '사냥', '형']"
11344,"['의심', '매력', '사랑은', '바람둥이', '고민', '섹시', '가이', '앞', '남자', '마음']"
11345,"['피터', '샬린', '흑인', '돈', '탈출', '거구', '이혼', '법률', '교도소', '삶']"
11346,"['자신', '남자', '기억', '사실', '곳', '돌발', '대통령', '프랭크', '도시', '시티', '요원', '암살', '흔적']"
11347,"['말', '로리', '존재', '남편', '마을', '밤', '반란군', '악마', '티나', '중인', '준비', '속', '시작', '신부', '지도자']"
11348,"['영국', '행진', '도시', '정부', '진압', '공수부대', '아이', '군대', '병사', '평화', '작전', '무력', '자극', '총알', '참가', '반대', '리', '데리', '영국군', '시민', '시위', '여왕', '군인', '의원', '청년', '일요일', '왜곡', '평화', '사태', '참사']"
11349,"['뱀파이어', '제왕', '최고', '독자', '괴물', '영국', '조직', '기가', '앞', '십자가', '성수', '사내', '조력자']"
11350,"['출현', '시작', '인디언', '남자들', '창녀', '몸', '영혼', '마을', '부지', '복수']"
11351,"['아내', '그림자', '밤', '공부', '뒷바라지', '위', '극장', '가업', '남지', '딸', '도시', '사랑', '날', '꿀벌']"
11352,"['오늘', '서로', '기억', '제시', '셀린', '느', '비엔나', '하루', '사이', '약속']"
11353,"['시작', '쌍둥이', '전갈', '병상', '곳', '속', '등장', '허풍', '발명', '왕이']"
11354,"['태', '석', '서로', '선화', '노인', '전단지', '살인', '납치', '깡패', '경찰', '앞']"
11355,"['마을', '괴물', '완벽', '질환', '공포', '발견', '평화', '정체', '불명', '존재']"
11356,"['다리', '조난', '속', '모두', '기억', '순간', '아래', '조금', '고립', '살아남기']"
11357,"['알렉산더', '교수', '영국', '폴란드', '분장', '모면', '극장', '나치', '파일럿', '밤', '사랑', '자신']"
11358,"['일본', '여행', '얘기', '의사소통', '낯선', '촬영', '광고', '공통점', '서로', '남편']"
11359,"['이혼', '법정', '아일랜드', '밤', '사이', '각각', '동안', '낭만', '충실', '변론']"
11360,"['노출', '안', '서로', '마음', '사랑', '주의', '소용돌이', '속', '순수', '커플']"
11361,"['자신', '게', '희곡', '별장', '이혼녀', '구애', '발작', '마음', '작가', '독신', '기류', '평소', '사이', '순간', '선언']"
11362,"['남자들', '원조', '교제', '위로', '독실', '돈', '모텔', '미행', '이후', '딸', '게']"
11363,"['후지와라', '모리', '악마', '몸', '사건', '가문', '일본', '사무라이', '순간', '눈앞', '육신', '병', '악마', '중인', '유학']"
11364,"['시절', '여행', '죽음', '사랑', '여자', '유년', '비행기', '자신', '예고', '학위']"
11365,"['코', '이치', '쿠', '회사', '중견', '간부', '기', '신고', '부모', '비서']"
11366,"['실망', '놀이터', '아들', '창조', '관리', '쾌락', '시청', '희망', '서류', '선고', '고개', '게', '사건', '죽음']"
11367,"['결혼', '판단', '타', '유혹', '슬픔', '절', '딸', '자신', '쾌락', '사랑']"
11368,"['안나', '쇼핑', '혼', '인간', '쇼핑몰', '작용', '인해', '도시', '의견', '곳']"
11369,"['크리스마스', '가족', '저주', '정신', '의사', '말', '좌충우돌', '우당', '집', '혼자']"
11370,"['태완', '정민', '해주', '도희', '준', '주희', '해', '친구', '동네', '정우', '아줌마', '직원', '동생', '아가씨', '사고', '전화', '조언', '말', '결혼', '사업가', '선배', '스포츠카', '기지', '지혜', '돈', '약혼녀', '식사', '사이', '아내', '이번', '자신', '집', '투숙객', '태도', '사실', '자리']"
11371,"['서민', '리', '반은', '가난', '코미디', '최고', '드라마', '결합', '작품', '소동']"
11372,"['방영', '드라마']"
11373,"['학교', '리', '신부', '세인트', '의견', '차이', '조금', '수녀', '동안', '서로']"
11374,"['묘사', '정신', '이탈리아', '예견', '연계', '시도', '빌어', '인물', '해안', '삶']"
11375,"['쿠', '사', '속', '발', '편지', '여행', '집', '입원', '기억', '첫사랑', '의', '라디오', '자신', '병원']"
11376,"['제작', '영화감독', '지도', '신비', '장면', '절정', '연기자', '이야기', '과정', '감독']"
11377,"['오즈', '다', '작품', '전쟁', '무심', '정적', '슈와', '전과', '마찬가지', '소년']"
11378,"['경찰', '순간', '열기', '차별', '기절', '수다', '갱', '두목', '긴장', '감옥']"
11379,"['운반', '트럭', '사고', '도로', '점령', '아르헨티나', '여']"
11380,"['아즈미', '최강', '전란', '고아', '마지막', '완수', '세력', '동안', '숙명', '세상', '훈련']"
11381,"['케빈', '디스켓', '로', '경찰', '복수', '통과', '국제', '게', '해결', '순간', '침입', '사랑', '전문가', '일당', '살인', '안', '인물']"
11382,"['쿠바', '삶', '정권', '모습', '카스트로', '수탈', '지지', '스펙', '타', '열광', '포착']"
11383,"['바람', '표현', '머리카락', '별', '유성', '호흡', '연결', '고리', '인간', '우주']"
11384,"['혜숙', '선재', '윤호', '남편', '여사', '식당', '아버지', '조', '서울', '사이', '이혼', '시절', '집', '의심', '대학', '지방', '위자료', '인해', '여자', '자금', '배', '미와']"
